"","CUSTOMER_SK","TOTAL_No_Of_PURCHASE","TOTAL_REVENUE","RECENCY","TOTAL_No_of_VISITS","DISTINCT_PRODUCTS","AVERAGE_SPEND","CITY_NM","pkm$cluster"
"1476",51902159,333,1132.92991,244,42,158,26.97452167,"WEST VANCO",4
"1477",60633735,290,1131.92987,117,14,192,80.85213357,"FREDERICTO",5
"1478",37367430,370,1131.58988,247,23,160,49.19956,"HALIFAX",3
"1479",39424592,258,1131.42983,243,45,142,25.14288511,"HALIFAX",3
"1480",53111109,331,1131.35981,245,22,184,51.42544591,"HALIFAX",3
"1481",39137977,342,1131.26996,243,41,182,27.59195024,"",4
"1482",35116781,278,1131.05987,118,7,188,161.5799814,"HALIFAX",5
"1483",58297643,378,1131.01994,109,55,221,20.56399891,"HALIFAX",1
"1484",59733736,457,1129.68996,112,39,257,28.96640923,"HALIFAX",1
"1485",22760741,326,1128.98987,246,37,213,30.51323973,"HALIFAX",4
"1486",51849441,336,1128.61986,112,34,194,33.19470176,"HALIFAX",1
"1487",39022570,324,1128.53985,246,37,212,30.50107703,"WINDSOR",4
"1488",60918507,331,1128.45987,109,35,198,32.24171057,"HALIFAX",1
"1489",20675111,257,1128.22982,249,29,157,38.90447655,"HALIFAX",3
"1490",60294733,345,1127.97989,109,40,143,28.19949725,"HALIFAX",1
"1491",64948631,355,1127.81997,110,30,193,37.593999,"HALIFAX",1
"1492",58232932,274,1127.03975,112,19,170,59.31788158,"MONTREAL",1
"1493",60592908,317,1126.82988,128,25,200,45.0731952,"UPPER MUSQ",1
"1494",33458372,361,1126.47993,242,26,170,43.32615115,"LEWIS LAKE",3
"1495",40046716,334,1125.21994,245,37,253,30.41134973,"VANCOUVER",4
"1496",22589234,287,1125.16985,247,46,176,24.46021413,"HALIFAX",4
"1497",37636234,425,1124.82997,247,35,188,32.13799914,"HALIFAX",4
"1498",53575935,311,1124.73992,248,17,200,66.16117176,"HALIFAX",3
"1499",23494298,384,1124.43968,246,39,79,28.83178667,"HALIFAX",3
"1500",40169938,277,1124.34978,242,46,177,24.44238652,"HALIFAX",4
"1501",58837533,370,1123.6499,111,26,249,43.21730385,"HALIFAX",1
"1502",40169314,337,1123.44992,267,28,207,40.12321143,"MONCTON",3
"1503",61050053,302,1123.29988,118,38,201,29.56052316,"HALIFAX",1
"1504",23258477,267,1123.29969,262,19,101,59.12103632,"HALIFAX",3
"1505",23592720,296,1123.25994,243,39,159,28.80153692,"HALIFAX",3
"1506",22208976,277,1123.08985,244,17,168,66.06410882,"HALIFAX",3
"1507",61708591,395,1123.04992,128,35,273,32.08714057,"HALIFAX",1
"1508",64792778,416,1122.97999,137,30,250,37.43266633,"BEDFORD",1
"1509",22903049,363,1122.93989,245,100,255,11.2293989,"LOWER SACK",4
"1510",66082390,340,1122.87988,113,52,195,21.59384385,"HALIFAX",1
"1511",30040961,299,1122.8198,248,26,113,43.18537692,"HALIFAX",3
"1512",22206132,363,1122.58992,243,23,234,48.80825739,"HALIFAX",3
"1513",60274178,312,1121.62974,109,58,169,19.33844379,"HALIFAX",1
"1514",59713337,393,1121.42995,110,38,204,29.51131447,"HALIFAX",1
"1515",41547692,295,1120.63989,255,27,138,41.50518111,"CHARTERS S",3
"1516",21602075,269,1120.34971,245,29,129,38.63274862,"HALIFAX",3
"1517",37708163,337,1120.11993,243,14,157,80.00856643,"HALIFAX",3
"1518",22352041,356,1119.81994,244,16,188,69.98874625,"HALIFAX",3
"1519",37052128,368,1119.48995,243,83,189,13.48783072,"HALIFAX",4
"1520",41538666,307,1119.18988,242,28,198,39.97106714,"HALIFAX",3
"1521",60781779,346,1118.94973,173,64,156,17.48358953,"HALIFAX",1
"1522",40173502,324,1118.90993,262,15,170,74.59399533,"CALGARY",3
"1523",62350454,348,1118.37994,114,16,217,69.89874625,"GOOSEBERRY",5
"1524",58872349,245,1117.80985,111,11,138,101.6190773,"HALIFAX",5
"1525",63380727,336,1117.75991,110,58,192,19.27172259,"HALIFAX",1
"1526",39353074,323,1117.65982,261,50,130,22.3531964,"KENTVILLE",4
"1527",21160843,433,1117.06996,245,32,245,34.90843625,"TANGIER",4
"1528",60592475,344,1116.6299,114,39,199,28.6315359,"HALIFAX",1
"1529",22153069,747,1116.36986,242,74,143,15.08607919,"HALIFAX",4
"1530",22114386,543,1115.83988,245,41,104,27.21560683,"HALIFAX",4
"1531",64892800,350,1115.02993,112,37,184,30.13594405,"HALIFAX",1
"1532",27788145,328,1114.95984,244,27,171,41.29480889,"HALIFAX",3
"1533",22284396,394,1114.91993,248,12,141,92.90999417,"HALIFAX",3
"1534",24330715,355,1114.80991,242,35,201,31.85171171,"HALIFAX",4
"1535",59324104,258,1114.0499,114,22,117,50.63863182,"HALIFAX",1
"1536",50108815,341,1113.62984,244,54,206,20.62277481,"",4
"1537",64878737,325,1112.96978,112,30,214,37.09899267,"",1
"1538",64795992,331,1112.23994,110,20,162,55.611997,"WELLINGTON",1
"1539",22338418,346,1111.49985,245,12,179,92.6249875,"HALIFAX",3
"1540",60450714,499,1111.42,109,55,218,20.20763636,"HALIFAX",1
"1541",60331466,312,1111.41992,110,20,191,55.570996,"WELLINGTON",1
"1542",52863090,326,1110.88,249,16,130,69.43,"HALIFAX",3
"1543",59971302,337,1110.41968,115,10,124,111.041968,"HALIFAX",5
"1544",59489010,389,1109.38995,109,108,217,10.27212917,"HALIFAX",6
"1545",22339180,279,1108.45976,242,66,168,16.79484485,"HALIFAX",4
"1546",62369271,336,1108.33988,132,61,240,18.16950623,"HALIFAX",1
"1547",62505663,289,1108.3098,110,12,219,92.35915,"HALIFAX",5
"1548",61116159,335,1107.88991,110,17,228,65.16999471,"GLACE BAY",5
"1549",22114139,300,1107.55989,242,15,179,73.837326,"HALIFAX",3
"1550",58883832,344,1106.95992,113,21,207,52.71237714,"HALIFAX",1
"1551",61045707,349,1105.81997,115,24,188,46.07583208,"HALIFAX",1
"1552",59564024,345,1105.63966,111,31,193,35.66579548,"HALIFAX",1
"1553",51904814,384,1105.5699,244,43,192,25.71092791,"HALIFAX",4
"1554",60115750,372,1104.92979,109,38,57,29.07709974,"HALIFAX",1
"1555",51845547,435,1104.72989,242,59,266,18.72423542,"HALIFAX",4
"1556",51878031,357,1103.80994,255,26,178,42.45422846,"COLDBROOK",3
"1557",65774447,286,1103.68976,110,14,139,78.83498286,"",5
"1558",58300838,245,1103.32969,111,16,167,68.95810563,"HALIFAX",5
"1559",34432049,350,1103.31989,242,36,233,30.64777472,"CALGARY",4
"1560",41524871,289,1102.86988,242,36,165,30.63527444,"HALIFAX",3
"1561",52623407,227,1102.86977,243,20,95,55.1434885,"HALIFAX",3
"1562",40046262,361,1102.23994,261,21,138,52.48761619,"ILDERTON",3
"1563",21178390,251,1102.2398,247,17,115,64.83763529,"HALIFAX",3
"1564",63196718,323,1102.06997,109,29,209,38.00241276,"REGINA",1
"1565",22341111,465,1102.02992,247,42,202,26.23880762,"TRURO",4
"1566",61774534,337,1101.24987,110,21,219,52.44047,"HALIFAX",1
"1567",59976450,304,1101.08984,113,43,195,25.60674047,"HALIFAX",1
"1568",21428776,350,1101.05982,245,50,209,22.0211964,"TERENCE BA",4
"1569",61050031,318,1100.96993,110,16,199,68.81062063,"ANTIGONISH",5
"1570",52431296,423,1100.64992,248,27,229,40.76481185,"",3
"1571",59564900,324,1100.60991,111,36,174,30.5724975,"HALIFAX",1
"1572",64072177,304,1100.3599,113,30,201,36.67866333,"HALIFAX",1
"1573",62331425,311,1100.03993,111,81,181,13.58073988,"HALIFAX",1
"1574",58643798,319,1099.89985,117,30,190,36.66332833,"HALIFAX",1
"1575",39446821,408,1099.05997,248,38,209,28.92263079,"KINGSTON",4
"1576",59650907,327,1098.19989,110,8,248,137.2749863,"HALIFAX",5
"1577",23638151,383,1097.88987,243,25,198,43.9155948,"HALIFAX",3
"1578",39448580,407,1097.49993,242,38,176,28.88157711,"HALIFAX",4
"1579",59566464,339,1097.3199,109,65,181,16.88184462,"HALIFAX",1
"1580",59505875,419,1097.22989,112,26,178,42.20114962,"HALIFAX",1
"1581",21469602,315,1096.91986,250,16,179,68.55749125,"HALIFAX",3
"1582",40096287,388,1096.7499,248,24,213,45.6979125,"HALIFAX",3
"1583",61473613,297,1096.65988,145,19,174,57.71894105,"HALIFAX",1
"1584",61364303,323,1095.79984,110,20,213,54.789992,"HALIFAX",1
"1585",23723536,306,1095.47984,242,53,190,20.66943094,"PARADISE",4
"1586",39435953,388,1095.43995,242,61,240,17.95803197,"HALIFAX",4
"1587",34836621,299,1095.29995,242,17,147,64.42940882,"HALIFAX",3
"1588",60543626,351,1095.06993,110,25,216,43.8027972,"HALIFAX",1
"1589",25703435,384,1094.90002,255,17,224,64.40588353,"NEW MARYLA",3
"1590",36797009,308,1094.50991,275,16,195,68.40686938,"HALIFAX",3
"1591",60745437,279,1094.43979,113,17,73,64.37881118,"DARTMOUTH",1
"1592",66587550,369,1094.04985,109,51,129,21.45195784,"HALIFAX",1
"1593",59537095,319,1093.83983,112,12,141,91.15331917,"HALIFAX",5
"1594",34493734,391,1093.25985,243,22,136,49.69362955,"HALIFAX",3
"1595",59063280,335,1093.06996,154,12,230,91.08916333,"SCARBOROUG",5
"1596",64655051,387,1092.86993,113,36,265,30.35749806,"",1
"1597",60641225,362,1092.37995,109,43,175,25.40418488,"HALIFAX",1
"1598",61885915,251,1091.05963,117,19,125,57.42419105,"MONTREAL",1
"1599",37160513,331,1091.0098,146,14,223,77.92927143,"HALIFAX",5
"1600",61351219,319,1090.97973,109,20,140,54.5489865,"HALIFAX",1
"1601",35118062,376,1090.69993,248,36,268,30.29722028,"DARTMOUTH",4
"1602",59982485,425,1090.09996,115,49,281,22.24693796,"HALIFAX",1
"1603",53228344,329,1090.05989,251,21,142,51.90761381,"HALIFAX",3
"1604",22386433,257,1090.04992,245,44,130,24.77386182,"HALIFAX",3
"1605",39548890,313,1089.84983,111,26,195,41.91730115,"HALIFAX",1
"1606",21623382,373,1089.31997,245,26,171,41.89692192,"HALIFAX",3
"1607",62303606,390,1089.24987,109,46,171,23.679345,"HALIFAX",1
"1608",21438486,290,1089.10986,265,6,204,181.51831,"HALIFAX",3
"1609",61053812,411,1088.04996,110,61,235,17.83688459,"HALIFAX",1
"1610",51920641,349,1087.95987,269,31,177,35.09547968,"GRAND FALL",3
"1611",25784479,281,1087.8299,250,26,143,41.83961154,"GLEN HAVEN",3
"1612",52882152,282,1087.00981,290,11,147,98.81907364,"HALIFAX",3
"1613",33225492,268,1086.93974,243,48,154,22.64457792,"HALIFAX",4
"1614",62341494,291,1086.91987,120,15,181,72.46132467,"HALIFAX",5
"1615",22300953,347,1086.54984,244,20,140,54.327492,"HALIFAX",3
"1616",60510898,238,1086.49966,120,13,133,83.57689692,"HALIFAX",5
"1617",60331118,479,1086.1699,120,28,330,38.79178214,"HALIFAX",1
"1618",36174219,347,1085.95989,143,41,244,26.48682659,"SHELBURNE",1
"1619",23785585,390,1085.0299,245,13,170,83.46383846,"HALIFAX",3
"1620",34946554,340,1084.66996,261,16,178,67.7918725,"STRATFORD",3
"1621",39448879,363,1084.28999,243,25,238,43.3715996,"HALIFAX",3
"1622",60916447,247,1084.18974,111,28,163,38.72106214,"HALIFAX",1
"1623",21725038,279,1084.05982,247,11,207,98.55089273,"HALIFAX",3
"1624",60579873,308,1083.68988,110,55,169,19.70345236,"DARTMOUTH",1
"1625",64220908,334,1083.57994,109,12,187,90.29832833,"HALIFAX",5
"1626",61122864,332,1083.49983,114,16,107,67.71873938,"HALIFAX",1
"1627",59427809,249,1083.0298,110,58,100,18.67292759,"HALIFAX",1
"1628",58818135,337,1082.82994,115,19,197,56.99104947,"HALIFAX",1
"1629",51840723,346,1082.55989,243,43,246,25.1758114,"HALIFAX",4
"1630",59071449,315,1082.28994,112,28,155,38.65321214,"HALIFAX",1
"1631",62362940,345,1082.16984,109,17,186,63.65704941,"HALIFAX",1
"1632",64902185,300,1082.12992,110,40,177,27.053248,"HALIFAX",1
"1633",36180191,286,1082.05994,255,27,155,40.07629407,"HALIFAX",3
"1634",37126522,301,1082.04994,251,12,180,90.17082833,"HALIFAX",3
"1635",58892085,331,1081.67973,112,37,156,29.2345873,"HALIFAX",1
"1636",58316050,350,1081.54989,111,33,207,32.77423909,"HALIFAX",1
"1637",23622971,431,1081.50995,243,49,213,22.07163163,"HAMPTON",4
"1638",64724603,310,1081.32986,110,24,169,45.05541083,"WALLACE",1
"1639",59427700,499,1081.26999,109,82,238,13.18621939,"HALIFAX",6
"1640",36541548,322,1081.01961,242,37,117,29.21674622,"COURTENAY",3
"1641",59912514,297,1080.91988,112,43,213,25.13767163,"HALIFAX",1
"1642",59609732,494,1080.61994,112,44,204,24.55954409,"TRURO",1
"1643",22245275,344,1079.9299,248,22,170,49.08772273,"ST. JOHN'S",3
"1644",58647230,398,1079.72992,112,25,229,43.1891968,"TANGIER",1
"1645",28295759,297,1079.67996,247,38,174,28.41263053,"HALIFAX",3
"1646",58642275,329,1079.58991,110,10,215,107.958991,"HALIFAX",5
"1647",62437007,344,1079.10993,109,27,243,39.96703444,"HALIFAX",1
"1648",23617158,347,1078.40991,263,19,163,56.75841632,"SUMMERSIDE",3
"1649",22830728,358,1078.01994,246,44,194,24.50045318,"HALIFAX",4
"1650",35112939,255,1077.98981,244,16,181,67.37436313,"HALIFAX",3
"1651",36875981,263,1077.93982,252,42,108,25.66523381,"TORONTO",3
"1652",59589581,302,1077.53985,109,21,163,51.31142143,"PETITE RIV",1
"1653",36172216,373,1077.26996,267,23,264,46.83782435,"SACKVILLE",3
"1654",23293455,244,1077.19978,242,20,124,53.859989,"MONTREAL",3
"1655",27990676,278,1076.91986,253,17,157,63.34822706,"",3
"1656",34336265,386,1076.89999,242,21,156,51.2809519,"HALIFAX",3
"1657",59727835,236,1076.54983,109,30,135,35.88499433,"HALIFAX",1
"1658",21476257,282,1076.41987,244,38,129,28.32683868,"HALIFAX",3
"1659",60427683,260,1076.15972,132,9,144,119.5733022,"HALIFAX",5
"1660",58869543,312,1075.99988,112,15,161,71.73332533,"HALIFAX",5
"1661",41544659,324,1075.80992,244,18,200,59.76721778,"HALIFAX",3
"1662",63725719,343,1075.49995,110,28,235,38.4107125,"HALIFAX",1
"1663",59310872,282,1075.16991,154,35,213,30.71914029,"HALIFAX",1
"1664",39749603,284,1074.86979,243,19,135,56.57209421,"HALIFAX",3
"1665",59427918,330,1074.53995,134,25,134,42.981598,"HALIFAX",1
"1666",61764323,336,1074.45983,115,42,119,25.5823769,"ROTHESAY",1
"1667",22307358,297,1074.16988,251,20,142,53.708494,"HALIFAX",3
"1668",59563574,275,1072.82989,110,29,165,36.99413414,"HALIFAX",1
"1669",52239284,311,1071.58978,255,22,139,48.70862636,"",3
"1670",20819679,308,1071.53982,245,33,113,32.47090364,"HALIFAX",3
"1671",22114385,400,1071.22999,243,36,152,29.75638861,"HALIFAX",3
"1672",64059201,267,1070.45979,114,23,169,46.54173,"HALIFAX",1
"1673",61155953,277,1070.03988,164,6,125,178.33998,"HALIFAX",5
"1674",37731968,288,1069.80986,244,32,212,33.43155813,"HALIFAX",3
"1675",59738298,380,1069.68993,109,117,163,9.142648974,"HALIFAX",6
"1676",22308252,321,1069.05989,286,11,225,97.18726273,"HALIFAX",3
"1677",52645768,327,1068.91991,259,37,194,28.8897273,"HALIFAX",3
"1678",36367598,369,1068.45995,242,23,193,46.45478043,"HALIFAX",3
"1679",59777126,411,1068.42966,122,20,125,53.421483,"DARTMOUTH",1
"1680",60636562,340,1068.14996,110,16,220,66.7593725,"TRURO",5
"1681",27909010,272,1068.06988,249,27,188,39.5581437,"OAKFIELD",3
"1682",40043737,332,1067.0699,272,27,164,39.52110741,"HALIFAX",3
"1683",61304445,408,1066.51989,109,64,195,16.66437328,"HALIFAX",1
"1684",59983352,381,1066.31988,118,22,196,48.46908545,"HALIFAX",1
"1685",39555052,385,1065.9999,242,65,187,16.39999846,"HALIFAX",4
"1686",60641229,423,1065.95995,113,60,197,17.76599917,"HALIFAX",1
"1687",52158010,324,1065.93994,247,17,185,62.70234941,"HALIFAX",3
"1688",60441425,298,1065.76975,110,28,147,38.06320536,"HALIFAX",1
"1689",26030416,299,1065.23985,248,19,205,56.06525526,"THORBURN",3
"1690",23380837,370,1065.10991,242,47,103,22.66191298,"HALIFAX",4
"1691",52239289,322,1064.76996,243,61,190,17.45524525,"",4
"1692",40168114,252,1064.62978,246,7,161,152.0899686,"HALIFAX",3
"1693",34447909,323,1064.14986,249,29,164,36.69482276,"HALIFAX",3
"1694",59428139,426,1063.92983,109,81,237,13.13493617,"HALIFAX",1
"1695",53237452,263,1063.34997,254,21,116,50.63571286,"WOLFVILLE",3
"1696",34457174,383,1062.88994,242,45,198,23.61977644,"FALL RIVER",4
"1697",33454097,304,1062.15999,242,28,57,37.93428536,"BRIDGEWATE",3
"1698",62452781,365,1062.06988,111,15,206,70.80465867,"ELLERSLIE",5
"1699",62490433,289,1061.9599,113,36,151,29.49888611,"HALIFAX",1
"1700",28186109,352,1061.59984,244,41,200,25.89267902,"HALIFAX",4
"1701",23582538,284,1061.56988,242,27,193,39.31740296,"LOCKEPORT",3
"1702",22206885,357,1060.57993,242,31,206,34.21225581,"HALIFAX",3
"1703",59679208,406,1060.36988,109,94,152,11.28053064,"HALIFAX",1
"1704",58461636,262,1060.12983,109,29,145,36.55620103,"HALIFAX",1
"1705",58441501,323,1059.91993,123,13,241,81.53230231,"HALIFAX",5
"1706",39314752,247,1059.54968,247,13,109,81.50382154,"HALIFAX",3
"1707",37148094,300,1059.27984,244,66,146,16.04969455,"HALIFAX",4
"1708",51084193,374,1059.12991,248,18,208,58.84055056,"TORONTO",3
"1709",58641079,289,1058.95992,119,24,190,44.12333,"HALIFAX",1
"1710",61823378,291,1058.85992,112,10,217,105.885992,"BRAMPTON",5
"1711",53234418,245,1058.57967,242,18,135,58.80998167,"HALIFAX",3
"1712",23796346,312,1058.55991,242,53,201,19.97282849,"HALIFAX",4
"1713",58644647,362,1058.55984,111,21,169,50.40761143,"HALIFAX",1
"1714",40166950,310,1058.44984,248,29,195,36.49827034,"HALIFAX",3
"1715",64025452,393,1058.15995,123,37,212,28.59891757,"PRINCE GEO",1
"1716",58358122,670,1057.70996,109,139,198,7.609424172,"HALIFAX",6
"1717",37473438,382,1057.19995,244,42,169,25.17142738,"HALIFAX",4
"1718",60449872,269,1056.86988,110,24,165,44.036245,"HALIFAX",1
"1719",62507580,299,1056.46974,115,26,142,40.63345154,"HALIFAX",1
"1720",59469160,296,1056.34988,109,22,136,48.01590364,"HALIFAX",1
"1721",34323855,296,1056.3399,243,10,154,105.63399,"HALIFAX",3
"1722",22594838,287,1055.54989,244,28,198,37.69821036,"HALIFAX",3
"1723",36765413,404,1055.31997,249,26,243,40.58922962,"HALIFAX",3
"1724",59578245,361,1055.10998,109,13,87,81.16230615,"HALIFAX",5
"1725",35103930,275,1055.00973,244,29,125,36.37964586,"WINDSOR",3
"1726",59542464,321,1054.84973,121,16,82,65.92810813,"HALIFAX",1
"1727",61303383,250,1054.83976,128,22,155,47.94726182,"HALIFAX",1
"1728",39354142,337,1054.65988,245,14,231,75.33284857,"HALIFAX",3
"1729",23742881,283,1054.37987,246,12,157,87.86498917,"PORTUGUESE",3
"1730",53792038,283,1053.9899,287,42,157,25.09499762,"",3
"1731",41538202,297,1053.98988,243,13,158,81.07614462,"HALIFAX",3
"1732",58638857,544,1053.44984,110,57,196,18.48157614,"HALIFAX",1
"1733",58777813,331,1052.35993,109,48,215,21.92416521,"HALIFAX",1
"1734",59919619,309,1051.53993,109,25,142,42.0615972,"HALIFAX",1
"1735",62333378,411,1051.37993,115,34,174,30.92293912,"NORTH SAAN",1
"1736",28298973,325,1051.28985,245,25,160,42.051594,"HALIFAX",3
"1737",21099746,271,1050.91986,244,36,189,29.19221833,"HALIFAX",3
"1738",59502363,300,1050.9099,109,36,225,29.19194167,"HALIFAX",1
"1739",39946090,294,1050.81987,247,28,183,37.52928107,"HALIFAX",3
"1740",61742353,326,1050.60996,110,32,229,32.83156125,"CALEDONIA",1
"1741",58639848,335,1050.17972,110,41,162,25.61413951,"HALIFAX",1
"1742",21641382,354,1049.95988,249,25,248,41.9983952,"HALIFAX",3
"1743",58587423,368,1049.52993,119,13,242,80.73307154,"HALIFAX",5
"1744",23678500,276,1048.84986,249,35,172,29.96713886,"DARTMOUTH",3
"1745",62456145,317,1048.18997,109,50,176,20.9637994,"HALIFAX",1
"1746",51902161,328,1047.9499,247,28,241,37.42678214,"HALIFAX",3
"1747",61137876,318,1047.80991,112,44,209,23.81386159,"HALIFAX",1
"1748",40174583,317,1047.76991,243,32,190,32.74280969,"HALIFAX",3
"1749",28753416,412,1047.69,246,59,244,17.75745763,"HALIFAX",4
"1750",58393475,299,1047.6299,111,56,137,18.70767679,"HALIFAX",1
"1751",39427370,249,1047.10988,248,17,123,61.59469882,"HALIFAX",3
"1752",29344774,385,1046.44989,248,48,194,21.80103938,"WESTMOUNT",4
"1753",34341182,260,1046.23968,244,15,103,69.749312,"HALIFAX",3
"1754",39835337,340,1045.28993,261,12,198,87.10749417,"HALIFAX",3
"1755",23485777,335,1045.23993,245,16,226,65.32749563,"HALIFAX",3
"1756",22007012,286,1045.06984,244,51,102,20.49156549,"HALIFAX",4
"1757",22163939,303,1044.50982,245,20,218,52.225491,"HALIFAX",3
"1758",61052934,259,1042.94984,111,23,121,45.34564522,"",1
"1759",40233993,322,1042.84984,245,34,198,30.67205412,"LAKESIDE",3
"1760",37153883,318,1042.64997,242,29,179,35.95344724,"HALIFAX",3
"1761",59540638,316,1042.63989,119,22,167,47.39272227,"HALIFAX",1
"1762",62662704,351,1041.64993,115,20,201,52.0824965,"HALIFAX",1
"1763",61769292,302,1041.61991,130,20,199,52.0809955,"HALIFAX",1
"1764",59487328,289,1041.3398,110,64,96,16.27093438,"HALIFAX",1
"1765",23743260,290,1041.29987,243,25,171,41.6519948,"HALIFAX",3
"1766",40172922,377,1040.86999,245,28,170,37.17392821,"HALIFAX",3
"1767",40174927,300,1040.81981,264,15,188,69.38798733,"HALIFAX",3
"1768",23748390,332,1040.58,245,23,156,45.2426087,"HALIFAX",3
"1769",22836781,361,1040.52987,242,33,82,31.53120818,"LOWER SACK",3
"1770",51887253,242,1040.49979,243,5,158,208.099958,"HALIFAX",5
"1771",36388992,351,1040.11985,243,20,140,52.0059925,"DARTMOUTH",3
"1772",20853553,313,1039.88987,254,22,171,47.26772136,"HALIFAX",3
"1773",36833305,258,1039.54977,248,24,165,43.31457375,"BEDFORD",3
"1774",51077005,329,1039.53999,256,15,130,69.302666,"GLOUCESTER",3
"1775",51904813,422,1038.68997,242,69,274,15.05347783,"HALIFAX",4
"1776",61339408,358,1038.05997,123,60,208,17.3009995,"DARTMOUTH",1
"1777",22283220,345,1038.00985,244,36,116,28.83360694,"HALIFAX",3
"1778",59618322,319,1037.8999,111,43,149,24.13720698,"HALIFAX",1
"1779",59519904,356,1037.52987,175,15,200,69.168658,"NEW GLASGO",5
"1780",28430980,319,1037.40996,242,46,193,22.55239043,"HALIFAX",4
"1781",22208950,379,1037.3999,251,15,205,69.15999333,"HALIFAX",3
"1782",52237805,269,1036.88996,270,18,155,57.60499778,"",3
"1783",34376658,246,1036.86984,246,27,187,38.40258667,"HALIFAX",3
"1784",64888808,316,1036.71989,115,34,210,30.49176147,"HALIFAX",1
"1785",41531130,336,1036.56994,109,88,233,11.77920386,"KINGSTON",1
"1786",59037807,299,1036.32972,120,13,100,79.71767077,"HALIFAX",5
"1787",60806377,334,1035.81985,110,18,188,57.54554722,"HALIFAX",1
"1788",59503011,395,1035.73991,109,38,182,27.25631342,"HALIFAX",1
"1789",64930707,368,1035.41976,123,14,161,73.95855429,"HALIFAX",5
"1790",20991967,294,1034.60984,245,26,164,39.79268615,"HALIFAX",3
"1791",20687723,303,1034.56987,242,36,226,28.73805194,"HAMMONDS P",4
"1792",64985682,263,1034.52975,115,12,179,86.2108125,"HALIFAX",5
"1793",22526206,357,1034.3599,112,38,212,27.21999737,"",4
"1794",40045178,316,1033.41989,248,14,207,73.81570643,"CHARLOTTET",3
"1795",58242877,242,1033.20983,176,5,188,206.641966,"HALIFAX",5
"1796",60857609,271,1032.72989,117,44,167,23.47113386,"FREDERICTO",1
"1797",52160619,340,1032.62982,243,47,153,21.97084723,"HALIFAX",4
"1798",21675102,290,1032.3799,244,25,196,41.295196,"HALIFAX",3
"1799",62454584,296,1031.87991,111,27,213,38.21777444,"HALIFAX",1
"1800",23782728,315,1031.68985,247,10,188,103.168985,"HALIFAX",3
"1801",51920762,333,1031.46997,243,31,201,33.27322484,"SYDNEY",3
"1802",66384307,334,1031.32992,111,46,217,22.42021565,"HALIFAX",1
"1803",40036955,352,1030.81995,242,35,109,29.45199857,"HALIFAX",3
"1804",61510997,357,1030.67993,114,48,224,21.47249854,"STILLWATER",1
"1805",22587737,335,1030.41986,242,31,192,33.23935032,"HALIFAX",3
"1806",58402015,374,1029.51994,111,56,140,18.38428464,"HALIFAX",1
"1807",34424513,275,1029.10987,244,28,185,36.75392393,"HALIFAX",3
"1808",59038818,323,1028.93995,110,74,132,13.90459392,"HALIFAX",1
"1809",23599127,311,1028.69991,251,32,166,32.14687219,"MOUNT PEAR",3
"1810",61897110,281,1028.69986,110,26,119,39.56537923,"TORONTO",1
"1811",62340965,341,1028.67998,136,15,176,68.57866533,"HALIFAX",5
"1812",40167767,280,1028.53997,252,26,165,39.55922962,"MISSION",3
"1813",23651870,488,1028.30996,242,129,273,7.971395038,"HALIFAX",4
"1814",52618465,270,1028.16987,245,11,193,93.46998818,"HALIFAX",3
"1815",22282675,371,1027.95992,243,50,156,20.5591984,"HALIFAX",4
"1816",39532322,326,1027.91998,261,14,112,73.42285571,"KINSAC",3
"1817",58651354,271,1027.64981,113,8,115,128.4562263,"HALIFAX",5
"1818",52638875,234,1027.61974,247,39,128,26.3492241,"HALIFAX",3
"1819",23734972,323,1027.57997,266,30,241,34.25266567,"INVERNESS",3
"1820",21462018,313,1027.39997,245,17,188,60.43529235,"CLARENVILL",3
"1821",21584307,330,1027.0998,111,21,203,48.90951429,"HALIFAX",3
"1822",23650168,303,1026.88997,243,37,209,27.75378297,"SACKVILLE",4
"1823",36791629,282,1026.68991,244,26,176,39.48807346,"BRANTFORD",3
"1824",59704761,288,1026.6199,113,68,135,15.09735147,"HALIFAX",1
"1825",59769931,291,1026.45987,113,22,210,46.65726682,"HALIFAX",1
"1826",39657282,305,1026.44981,242,45,108,22.80999578,"HALIFAX",3
"1827",20844287,252,1026.27989,245,56,146,18.32642661,"HALIFAX",4
"1828",62542099,288,1025.76992,115,14,115,73.26928,"RIVERVIEW",5
"1829",20657011,221,1024.56982,250,15,164,68.30465467,"BROOKSIDE",3
"1830",29343859,357,1024.48988,245,16,145,64.0306175,"WHITES LAK",3
"1831",58346289,350,1024.41987,121,54,172,18.97073833,"HALIFAX",1
"1832",29375663,267,1024.34986,280,16,167,64.02186625,"BROOKLYN",3
"1833",52105497,365,1024.32985,258,30,127,34.14432833,"HALIFAX",3
"1834",59004452,241,1024.31987,117,48,169,21.33999729,"HALIFAX",1
"1835",62390534,257,1024.30977,188,6,157,170.718295,"HALIFAX",5
"1836",51082246,361,1024.29997,244,26,166,39.39615269,"LONDON",3
"1837",22256545,322,1024.18971,252,8,148,128.0237138,"WHITES LAK",3
"1838",63423092,286,1024.16996,111,30,110,34.13899867,"HALIFAX",1
"1839",39937426,383,1024.07977,252,24,203,42.66999042,"HALIFAX",3
"1840",64306377,359,1023.96993,109,67,190,15.28313328,"HALIFAX",1
"1841",62421421,395,1023.54996,115,20,200,51.177498,"KENTVILLE",1
