"","ITEM_SK","TOTAL_REVENUE","BASKETS","DISTINCT_CUSTOMERS","AVERAGE_PRICE","PRODUCT_NAME","PRODUCT_CAT","pkm$cluster"
"735",13789460,2887.57993,337,174,8.53589276,"Cooking Veg","Produce",4
"736",11732094,2884.89,1539,789,0.689549314,"Potatoes","Produce",2
"737",12819977,2884.04995,708,334,3.716478319,"Yogurt","Dairy",2
"738",12932796,2882.01719,297,157,8.287082684,"Beef","Meat",4
"739",11697162,2879.46765,288,127,9.870836875,"Organic &Na","Grocery",4
"740",11662806,2878.56971,545,176,4.85094685,"Refrigerate","Produce",1
"741",11743038,2872.39999,914,285,3.032679808,"Sandwich / ","Home Meal Re",2
"742",11746236,2870.64999,1732,605,1.629539499,"Milk Produc","Dairy",2
"743",14273857,2867.83998,665,380,4.233132217,"Other Fruit","Produce",1
"744",14908451,2866.21974,801,278,2.130151376,"Water","Grocery",2
"745",11751035,2865.27999,619,249,4.588613803,"Magazines A","Books & Maga",1
"746",11653583,2859.63998,808,259,3.3300825,"Breads","Instore Bake",2
"747",11721025,2841.53985,423,263,6.532403298,"Shell Fish ","Seafood",1
"748",11679025,2836.06996,1146,466,2.330407206,"Milk Produc","Dairy",2
"749",14423035,2834.82988,335,147,8.352784207,"Bistro","Home Meal Re",4
"750",11699189,2834.15999,965,493,2.635906733,"Bread Produ","Commercial B",2
"751",11749840,2833.65,1125,478,2.42953037,"Other Fruit","Produce",2
"752",11704058,2831.19994,671,399,3.481464847,"Other Fruit","Produce",2
"753",11741277,2829.83992,789,337,3.451933132,"Pastry Coun","Pastry",2
"754",11679924,2828.11985,798,344,3.512289161,"Deli Meats-","Deli",2
"755",15092726,2824.88819,297,129,8.760884307,"Boxed Meat","Meat",4
"756",11749345,2821.77,1088,470,2.600452865,"Apple And P","Produce",2
"757",11823785,2818.99999,665,314,4.039842102,"Pickles-Ant","Deli",1
"758",11698043,2818.37998,1199,536,2.186080063,"Refrigerate","Produce",2
"759",11696643,2817.23958,484,145,5.319848058,"Milk Produc","Dairy",1
"760",15164986,2814.47979,423,271,6.253570059,"Paper","Grocery",1
"761",11619276,2811.38997,731,316,3.639165513,"Refrigerate","Produce",2
"762",11609045,2808.36989,599,349,4.734527361,"Cooking Veg","Produce",1
"763",14879247,2807.07951,395,170,6.457926662,"Processed","Meat",1
"764",12773827,2804.22978,467,123,5.424446612,"Frozen Orga","Frozen Groce",1
"765",11602745,2803.71983,706,266,3.300146507,"Yogurt","Dairy",2
"766",13015623,2798.60989,993,311,1.201527833,"Internation","Grocery",2
"767",12932333,2797.48978,667,330,3.412157497,"Beef","Meat",2
"768",15016568,2794.42988,463,231,5.841230972,"Dairy Chees","Dairy",1
"769",12222196,2791.55997,777,396,3.267601876,"Chips","Grocery",2
"770",12833771,2788.00992,609,245,4.166689311,"Frozen Dess","Frozen Groce",1
"771",12807631,2785.28999,703,308,3.60396011,"Bread Produ","Commercial B",2
"772",14383201,2782.2,1390,759,1.99412509,"Potatoes","Produce",2
"773",13043418,2779.77,738,240,3.754674797,"Muffins","Instore Bake",2
"774",11694485,2779.5694,604,121,2.842619107,"Water","Grocery",2
"775",11670741,2777.91994,673,327,3.882255314,"Refrigerate","Produce",2
"776",11744934,2775.00888,467,197,5.080717126,"Lamb","Meat",1
"777",11703696,2772.82999,702,373,3.773992357,"Dairy Chees","Dairy",2
"778",14861196,2763.29936,433,176,5.51957597,"Yogurt","Dairy",1
"779",11698123,2757.43726,282,192,9.518823877,"Beef","Meat",4
"780",12572037,2756.43,604,179,4.476059603,"Sandwich / ","Home Meal Re",1
"781",14555763,2755.57,821,457,3.274841076,"Paper","Grocery",2
"782",11667233,2754.61755,291,157,9.29524945,"Fresh Crust","Seafood",4
"783",11666103,2752.71993,435,251,6.113693414,"Oil","Grocery",1
"784",12906967,2748.32952,387,153,6.453909829,"Soft Drinks","Grocery",1
"785",12184080,2747.77998,650,342,4.179620504,"Internation","Grocery",1
"786",11645275,2744.44964,351,149,7.283332843,"Pet","Grocery",4
"787",12932335,2743.85812,335,173,6.753876206,"Beef","Meat",4
"788",11746300,2740.26998,1052,355,2.275339034,"Milk Produc","Dairy",2
"789",11656156,2731.34999,745,455,3.584385964,"Salad Dress","Grocery",2
"790",11604872,2727.52998,1124,531,2.324118642,"Salad Items","Produce",2
"791",11652266,2723.06996,727,275,3.469696534,"Mushrooms","Produce",2
"792",12175836,2719.6699,620,269,3.934733393,"Organic And","Dairy",1
"793",14341554,2718.51984,795,309,2.997241754,"Buns And Ro","Instore Bake",2
"794",12932792,2718.028,304,171,8.773469944,"Beef","Meat",4
"795",11620205,2716.76995,628,350,4.070403373,"Cereal","Grocery",1
"796",12018266,2713.64997,593,324,4.104591402,"Other Fruit","Produce",1
"797",11744850,2712.33995,825,412,3.061311245,"Bread Produ","Commercial B",2
"798",11668606,2712.12,1384,653,1.868345376,"Refrigerate","Produce",2
"799",13789488,2705.36881,315,134,8.524980413,"Cooking Veg","Produce",4
"800",11620754,2704.20996,705,371,3.668607887,"Mushrooms","Produce",2
"801",11681485,2703.45997,1034,546,2.603806019,"Apple And P","Produce",2
"802",11684527,2694.1599,392,106,6.715595115,"Pickles-Ant","Deli",4
"803",14315947,2687.83979,1159,463,1.449247421,"Organic &Na","Grocery",2
"804",11599899,2681.15998,1613,763,1.605521875,"Salad Items","Produce",2
"805",14117276,2680.57985,730,293,3.179465124,"Organic Pro","Produce",2
"806",15145967,2679.81778,295,181,8.531369586,"Chicken","Meat",4
"807",11636673,2671.25998,795,353,3.291266239,"Salads","Home Meal Re",2
"808",11952641,2671.18999,881,362,2.679965906,"Organic &Na","Grocery",2
"809",14345281,2671.03998,847,310,3.027450743,"Breads","Instore Bake",2
"810",11748958,2666.20995,386,209,6.878150977,"Spreads And","Grocery",4
"811",11698087,2664.4089,373,241,6.935256408,"Pork","Meat",4
"812",11633638,2663.15994,570,321,4.363450251,"Deli Meats-","Deli",1
"813",13902590,2661.41979,447,257,5.719060168,"Paper","Grocery",1
"814",11746249,2661.23,1207,627,2.188168193,"Milk Produc","Dairy",2
"815",11741832,2660.92995,1267,614,2.200934615,"Cooking Veg","Produce",2
"816",11683465,2658.50915,348,192,7.519306009,"Boxed Meat","Meat",4
"817",14916327,2657.94999,636,260,4.099044614,"Refrigerate","Produce",1
"818",12789598,2656.78,643,247,4.099563863,"Pastries","Instore Bake",1
"819",12787616,2648.32992,459,291,5.510508273,"Rice","Grocery",1
"820",15016571,2647.75984,439,237,5.83206984,"Dairy Chees","Dairy",1
"821",11634178,2644.71984,402,113,6.504278284,"Bistro","Home Meal Re",1
"822",13056660,2639.96989,551,313,4.502240346,"Deli Meats-","Deli",1
"823",14389774,2635.28997,727,221,3.457947648,"Other Fruit","Produce",2
"824",13043420,2633.66,689,175,3.77030479,"Muffins","Instore Bake",2
"825",11645984,2632.19,595,199,4.387966387,"Sandwich / ","Home Meal Re",1
"826",14239091,2632.12994,785,346,2.795411409,"Frozen Vege","Frozen Groce",2
"827",11660687,2626.69993,683,367,3.411373383,"Pasta","Grocery",2
"828",11686934,2626.26997,579,316,4.173413917,"Frozen Dess","Frozen Groce",1
"829",13035022,2623.27997,376,156,6.955413293,"Sushi","Seafood",4
"830",11699964,2620.41966,552,235,3.790767148,"Pork","Meat",2
"831",11951698,2619.21,909,544,2.805363436,"Frozen Vege","Frozen Groce",2
"832",14502888,2614.83992,583,317,4.051049863,"Frozen Pizz","Frozen Groce",1
"833",11678806,2614.20741,262,189,9.623929036,"Chicken","Meat",4
"834",11670852,2610.74975,817,414,1.344126029,"Canned and ","Grocery",2
"835",11750914,2608,646,352,3.996981424,"Baking","Grocery",1
"836",11657345,2601.39997,873,385,2.857290463,"Salad Items","Produce",2
"837",14091953,2601.22,1008,454,2.295481629,"Chips","Grocery",2
"838",11599293,2600.46,586,308,4.384606164,"Pickles-Ant","Deli",1
"839",14230598,2599.59992,763,184,2.838317981,"Alternative","Grocery",2
"840",11633642,2599.57981,545,290,4.360599239,"Deli Meats-","Deli",1
"841",14538269,2594.1999,475,215,4.633101684,"Chicken","Meat",1
"842",12880476,2592.72995,763,283,3.116732264,"Refrigerate","Dairy",2
"843",11739946,2589.78993,397,158,6.521598559,"Mushrooms","Produce",1
"844",11697198,2589.0497,780,220,2.106930441,"Soft Drinks","Grocery",2
"845",11698101,2588.89782,288,156,8.720131589,"Pork","Meat",4
"846",11695808,2584.98981,512,201,4.695870739,"Bistro","Home Meal Re",1
"847",11739408,2583.99997,693,325,3.553869551,"Pies","Instore Bake",2
"848",11847126,2583.74999,665,347,3.691844876,"Rice","Grocery",2
"849",14388199,2578.88957,564,217,3.886942639,"Chicken","Meat",1
"850",11645972,2572.43,772,240,3.304304291,"Sandwich / ","Home Meal Re",2
"851",11781797,2572.25949,365,94,6.34409063,"Organic And","Dairy",1
"852",14856710,2570.70991,413,282,5.933980499,"Dairy Chees","Dairy",1
"853",11697161,2569.50792,259,80,9.561807,"Organic &Na","Grocery",4
"854",11754070,2564.83999,1252,403,1.775782667,"Water","Grocery",2
"855",11746303,2562.96,1063,442,2.275922787,"Milk Produc","Dairy",2
"856",12856683,2561.75989,519,236,4.695414162,"Yogurt","Dairy",1
"857",12807632,2560.75999,692,339,3.392807522,"Bread Produ","Commercial B",2
"858",11676188,2559.68,961,289,2.428373306,"Soft Drinks","Grocery",2
"859",13778466,2555.03,876,334,2.828091429,"Salads","Home Meal Re",2
"860",14199102,2554.79989,453,150,5.54279367,"Salads","Home Meal Re",1
"861",11742279,2554.08,885,289,2.84311086,"Pastries","Instore Bake",2
"862",11737591,2551.58,842,441,3.02572619,"Condiment","Grocery",2
"863",13777319,2548.88995,660,301,3.659528853,"Soft Drinks","Grocery",2
"864",14345325,2547.28,832,335,2.996084337,"Breads","Instore Bake",2
"865",12204712,2544.9599,422,250,5.700222669,"Dairy Chees","Dairy",1
"866",11676842,2544.65,3002,788,0.696487033,"Water","Grocery",2
"867",15145970,2544.1281,274,176,8.778856068,"Chicken","Meat",4
"868",11781796,2531.59971,369,109,6.467750285,"Organic And","Dairy",1
"869",14327189,2530.31998,570,274,3.996531916,"Other Baker","Instore Bake",1
"870",11746283,2527.36988,610,167,3.854950754,"Milk Produc","Dairy",1
"871",13035024,2525.42997,360,150,6.973416625,"Sushi","Seafood",4
"872",11658515,2522.93,619,209,3.876122779,"Organic And","Dairy",1
"873",11683459,2522.82946,342,202,7.283048343,"Boxed Meat","Meat",4
"874",12788644,2521.85991,334,168,7.450381401,"Organic Pro","Produce",4
"875",13966659,2520.17999,690,340,3.555376797,"Deli Cheese","Deli",2
"876",11627586,2519.61996,852,346,2.826670573,"Paper","Grocery",2
"877",11959190,2519.03958,436,194,5.757189415,"Deli Meats-","Deli",1
"878",11673604,2511.81945,362,179,6.309975957,"Horticultur","Floral",1
"879",14538273,2507.72998,478,253,4.705667353,"Chicken","Meat",1
"880",11659117,2505.78972,436,119,5.309623341,"Milk Produc","Dairy",1
"881",13778464,2504.33,843,337,2.887034401,"Salads","Home Meal Re",2
"882",11851862,2503.20995,386,164,6.453860039,"Rice","Grocery",1
"883",14345187,2499.05888,437,172,5.077364255,"Beef","Meat",1
"884",11625338,2496.23993,279,120,8.82164862,"Milk Produc","Dairy",4
"885",11643403,2496.22,905,606,2.706618785,"Sugar","Grocery",2
"886",11738327,2495.38996,576,230,4.186532845,"Organic Pro","Produce",1
"887",11742590,2492.50973,539,310,4.600685394,"Cooking Veg","Produce",1
"888",13886961,2491.53934,264,127,8.620099328,"Smoked / Sa","Seafood",4
"889",11656327,2491.02988,476,256,4.581000854,"Cereal","Grocery",1
"890",11608214,2488.34,578,316,4.216452174,"Pickles-Ant","Deli",1
"891",11690575,2487.87,854,441,2.751092832,"Refrigerate","Produce",2
"892",11832821,2486.02971,534,253,4.131114989,"Fin-Fish Fr","Seafood",1
"893",11881060,2484.77,947,364,2.478581485,"Salads","Home Meal Re",2
"894",14249658,2482.88991,607,318,3.522827245,"Cereal","Grocery",2
"895",11693421,2482.24999,276,47,8.97554346,"OTC","Health Care",4
"896",11658516,2482.20998,589,162,3.866848061,"Organic And","Dairy",1
"897",11741819,2482.05998,871,516,2.727792896,"Cooking Veg","Produce",2
"898",11695811,2479.61,570,241,4.282442882,"Bistro","Home Meal Re",1
"899",12932801,2478.59823,337,164,6.282038222,"Beef","Meat",1
"900",14340236,2478.45928,356,171,6.404619228,"Chicken","Meat",1
"901",11703590,2472.72995,661,286,3.512853515,"Chips","Grocery",2
"902",12788249,2471.39999,678,328,3.482967058,"Organic Pro","Produce",2
"903",11670855,2470.16933,418,234,3.120701318,"Canned and ","Grocery",2
"904",13796963,2469.5,532,211,4.49,"Sushi","Seafood",1
"905",15162405,2459.22927,252,154,9.63025062,"Paper","Grocery",4
"906",14909815,2457.05989,568,349,3.819567089,"Dairy Chees","Dairy",2
"907",12880464,2455.38989,373,204,6.384530684,"Deli Meats-","Deli",1
"908",12532087,2454.61,788,453,2.943808917,"Salad Items","Produce",2
"909",11842762,2452.26988,387,203,6.145471714,"Deli Meats-","Deli",1
"910",12833772,2451.53,566,285,4.126042403,"Frozen Dess","Frozen Groce",1
"911",12932707,2450.43903,300,200,7.769813177,"Beef","Meat",4
"912",11624139,2444.88997,630,322,3.788346566,"Pickles-Ant","Deli",2
"913",11672055,2437.35991,439,224,5.383995331,"Deli Cheese","Deli",1
"914",11746211,2437.11989,494,246,4.303616678,"Milk Produc","Dairy",1
"915",11743728,2436.21998,642,332,3.782673149,"Cooking Veg","Produce",2
"916",12788248,2436.0499,439,239,5.435528173,"Organic Pro","Produce",1
"917",12774504,2434.22992,669,279,2.748625215,"Pork","Meat",2
"918",11695992,2430.66993,1022,585,1.842647341,"Butter And ","Dairy",2
"919",11627223,2429.38978,409,152,5.607287328,"Frozen Ice ","Frozen Groce",1
"920",13957619,2426.14997,576,240,3.759571745,"Yogurt","Dairy",2
"921",11635987,2425.62787,252,97,9.109634921,"Chicken","Meat",4
"922",13884731,2422.04,828,299,2.876138015,"Salads","Home Meal Re",2
"923",11873447,2419.03999,741,226,3.160112608,"Sandwich / ","Home Meal Re",2
"924",11627237,2418.07976,399,200,5.640726548,"Frozen Ice ","Frozen Groce",1
"925",14237875,2416.76997,342,182,5.826701047,"Paper","Grocery",1
"926",11666111,2415.0696,289,198,8.37969783,"Oil","Grocery",4
"927",11698796,2412.77982,679,268,2.721185233,"Pork","Meat",2
"928",11670544,2412.37983,501,196,4.40251482,"Organic And","Dairy",1
"929",12787352,2404.94978,376,178,6.091192088,"Smoked / Sa","Seafood",1
"930",11620208,2404.80991,426,222,5.496470962,"Cereal","Grocery",1
"931",11666567,2404.70999,500,252,4.79000999,"Spreads And","Grocery",1
"932",11601365,2403.18969,484,185,4.589038444,"Horticultur","Floral",1
"933",11602718,2401.8495,406,158,5.878939692,"Deli Meats-","Deli",1
"934",11744485,2401.72,687,401,3.400510949,"Salted Snac","Grocery",2
"935",11735871,2401.06997,805,458,2.849360722,"Cooking Veg","Produce",2
"936",13043426,2400.68,604,235,3.979834163,"Muffins","Instore Bake",1
"937",11872779,2395.40994,574,308,3.884490878,"Alternative","Instore Bake",2
"938",15265026,2395.16997,465,253,4.917507166,"Cereal","Grocery",1
"939",13789472,2394.22882,276,104,8.644548895,"Cooking Veg","Produce",4
"940",15065936,2392.33996,447,279,5.190531804,"Dairy Chees","Dairy",1
"941",11671517,2387.89999,705,289,2.911500945,"Refrigerate","Produce",2
"942",11702691,2382.3989,348,213,5.67211046,"Pork","Meat",1
"943",11646284,2381.95999,744,222,3.10679211,"Sandwich / ","Home Meal Re",2
"944",11697787,2380.78959,326,163,6.648639479,"Fin Fish Fr","Seafood",1
"945",12473796,2380.35,728,354,2.967427785,"Refrigerate","Dairy",2
"946",11699931,2379.60995,657,256,3.543832038,"Cookies","Instore Bake",2
"947",14345131,2376.72857,300,129,6.717285317,"Beef","Meat",4
"948",11668166,2370.99994,1425,775,0.830357809,"Soup","Grocery",2
"949",14899961,2370.62998,736,326,3.011251695,"Chips","Grocery",2
"950",14388319,2370.4,916,388,2.439431694,"Breads","Instore Bake",2
"951",11675334,2369.99763,239,128,9.254872196,"Spreads And","Grocery",4
"952",14502889,2369.43993,526,289,4.088703408,"Frozen Pizz","Frozen Groce",1
"953",11681761,2369.18,2260,411,0.871441881,"Cookies","Instore Bake",2
"954",11666822,2368.41997,671,371,3.194610027,"Processed","Meat",2
"955",15281820,2365.16937,282,179,8.262509839,"Paper","Grocery",4
"956",11673611,2364.5494,317,148,6.495343037,"Horticultur","Floral",1
"957",12787586,2358.31985,285,188,8.013450467,"Spreads And","Grocery",4
"958",14383629,2355.73998,479,280,4.800571815,"Apple And P","Produce",1
"959",11741664,2353.28,779,394,3.074391172,"Apple And P","Produce",2
"960",11748787,2353.19998,637,312,2.843736256,"Internation","Grocery",2
"961",12225630,2351.32,1556,979,1.611092554,"Banana","Produce",2
"962",14565142,2350.36986,557,205,3.618213354,"Organic And","Dairy",2
"963",11697152,2349.65799,235,94,9.690034309,"Organic &Na","Grocery",4
"964",11746240,2345.20954,387,119,5.450761351,"Milk Produc","Dairy",1
"965",15540806,2344.67989,558,360,4.161832031,"Household O","Grocery",1
"966",14543013,2344.44993,401,189,5.575477893,"Frozen Pizz","Frozen Groce",1
"967",11614110,2343.71995,579,312,3.544970937,"Organic Pro","Produce",2
"968",11842992,2343.35994,635,276,3.289206329,"Processed","Meat",2
"969",11646279,2341.83999,744,216,2.886907328,"Sandwich / ","Home Meal Re",2
"970",11633298,2341.17999,681,342,3.415749997,"Salad Dress","Grocery",2
"971",11673591,2339.50943,341,157,5.878102213,"Horticultur","Floral",1
"972",11599734,2339.44995,566,300,3.735997022,"Baking","Grocery",2
"973",14345329,2334.32,885,379,2.512929864,"Breads","Instore Bake",2
"974",12741322,2331.76,503,261,4.609920477,"Spreads And","Grocery",1
"975",14101796,2331.43997,262,112,8.841373989,"Deli Cheese","Deli",4
"976",12162029,2327.99,861,341,2.68870974,"Cooking Veg","Produce",2
"977",14230610,2327.22,866,455,2.434797688,"Salted Snac","Grocery",2
"978",11749520,2323.17994,609,225,3.636020768,"Bread Produ","Commercial B",2
"979",11740766,2321.79998,1041,475,2.203645322,"Apple And P","Produce",2
"980",14339662,2321.65997,486,233,4.465644691,"Frozen Pizz","Frozen Groce",1
"981",12932803,2321.54984,499,220,4.353346563,"Beef","Meat",1
"982",11618388,2320.83999,476,279,4.767410516,"Paper","Grocery",1
"983",11732656,2319.87929,290,98,6.724830524,"Pet","Grocery",4
"984",12932809,2318.94984,513,275,4.038853008,"Beef","Meat",1
"985",14908528,2316.14995,1742,500,1.045209449,"Alternative","Grocery",2
"986",11606250,2315.47991,472,225,4.406504174,"Dairy Chees","Dairy",1
"987",12162033,2315.13999,675,227,3.402279007,"Cooking Veg","Produce",2
"988",11698569,2314.33987,448,222,4.899612098,"Processed","Meat",1
"989",11744933,2309.91874,325,145,5.898628057,"Lamb","Meat",1
"990",11684819,2308.36999,532,236,4.211345906,"Pickles-Ant","Deli",1
"991",14001171,2308.04991,445,206,4.372224657,"Organic &Na","Grocery",1
"992",12787353,2306.62982,385,204,5.784095013,"Smoked / Sa","Seafood",1
"993",11679917,2304.42991,700,351,3.2714213,"Deli Meats-","Deli",2
"994",12807629,2297.47,588,253,3.579931741,"Bread Produ","Commercial B",2
"995",14409740,2296.50986,542,240,3.58650669,"Yogurt","Dairy",2
"996",13797797,2292.89997,1000,268,2.156547372,"Other Fruit","Produce",2
"997",14066846,2292.16797,342,105,6.239283026,"Chicken","Meat",1
"998",11627226,2290.78975,379,168,5.594730027,"Frozen Ice ","Frozen Groce",1
"999",11746205,2288.04,967,571,2.237122153,"Milk Produc","Dairy",2
"1000",11627232,2285.07962,360,158,5.636554763,"Frozen Ice ","Frozen Groce",1
"1001",11732003,2284.98858,276,143,8.090867782,"Fin-Fish Fr","Seafood",4
"1002",14294422,2279.80791,240,155,7.5908682,"Ham","Meat",4
"1003",11723337,2278.63,1358,643,1.679097996,"Garlic Onio","Produce",2
"1004",12788377,2274.53986,363,198,6.109833153,"Dairy Chees","Dairy",1
"1005",11702307,2266.39991,750,331,3.022456379,"Organic Pro","Produce",2
"1006",15673356,2266.17781,237,116,8.388233846,"Chicken","Meat",4
"1007",12787144,2264.52996,305,141,7.350917975,"Deli Cheese","Deli",4
"1008",14566386,2261.2294,237,122,9.264681289,"Boxed Meat","Meat",4
"1009",15165131,2260.6599,352,229,6.071495598,"Paper","Grocery",1
"1010",11652149,2258.77995,654,324,3.012399162,"Cereal","Grocery",2
"1011",15043196,2257.44997,631,304,3.415763325,"Processed","Meat",2
"1012",11746170,2255.77999,581,208,3.856282268,"Milk Produc","Dairy",1
"1013",13870755,2255.558,266,158,8.259967547,"Beef","Meat",4
"1014",14502890,2252.82995,495,298,4.219595096,"Frozen Pizz","Frozen Groce",1
"1015",11744853,2250.13984,638,336,3.133965961,"Bread Produ","Commercial B",2
"1016",11680578,2249.78999,615,321,3.549257447,"Bread Produ","Commercial B",2
"1017",14964171,2247.92982,225,96,9.5907996,"Hot Beverag","Grocery",4
"1018",11749947,2247.36979,678,270,2.68609814,"Bread Produ","Commercial B",2
"1019",11668007,2246.84989,675,344,2.365080742,"Soup","Grocery",2
"1020",11704373,2243.73987,414,221,5.122033775,"Processed","Meat",1
"1021",11852045,2242.98998,569,326,2.962389762,"Deli Meats-","Deli",2
"1022",12187916,2242.68992,507,278,3.970171569,"Cereal","Grocery",1
"1023",11746292,2241.68998,1199,406,1.628149846,"Milk Produc","Dairy",2
"1024",11663168,2240.9999,283,143,7.807178393,"Horticultur","Floral",4
"1025",12889408,2240.98997,553,210,3.922841512,"Tomatoes","Produce",1
"1026",11695978,2239.64999,646,420,3.405077636,"Butter And ","Dairy",2
"1027",14198897,2238.83975,386,220,5.327177193,"Processed","Meat",1
"1028",11711358,2238.50974,499,246,3.293460101,"Household O","Grocery",2
"1029",11699067,2234.3989,264,182,7.852029238,"Beef","Meat",4
"1030",11669487,2233.36996,485,232,4.53452278,"Bread Produ","Commercial B",1
"1031",11620191,2232.89994,409,166,5.294150263,"Cereal","Grocery",1
"1032",12712655,2230.88,519,279,4.230637066,"Peppers&Hot","Produce",1
"1033",11620533,2229.24993,501,286,4.143229945,"Cereal","Grocery",1
"1034",11631184,2229.14997,484,252,4.522176281,"Bread Produ","Commercial B",1
"1035",11748562,2228.05994,751,360,1.922106384,"Canned Vege","Grocery",2
"1036",14230617,2227.13997,767,450,2.496571046,"Salted Snac","Grocery",2
"1037",14354585,2224.43973,387,133,5.442771684,"Sushi","Seafood",1
"1038",12611551,2218.67992,417,247,4.971007098,"Frozen Dess","Frozen Groce",1
"1039",11609321,2209.99779,224,129,8.632278363,"Fresh Crust","Seafood",4
"1040",12751398,2209.15,602,177,3.617948505,"Party Trays","Deli",2
"1041",11731697,2208.95993,556,204,3.540876842,"Yogurt","Dairy",2
"1042",11673441,2207.02,449,264,4.926383929,"Condiment","Grocery",1
"1043",14369087,2206.89964,398,142,4.934296088,"Chicken","Meat",1
"1044",12932637,2197.59991,422,257,4.754984135,"Butter And ","Dairy",1
"1045",13902663,2197,1920,620,1,"Paper","Grocery",2
"1046",11855048,2196.97832,256,135,8.37491552,"Horticultur","Floral",4
"1047",11696693,2196.53999,1236,582,1.274076513,"Canned Vege","Grocery",2
"1048",14099487,2196.26824,241,151,8.836853112,"Boxed Meat","Meat",4
"1049",12139270,2195.71999,547,274,3.636660567,"Frozen Pizz","Frozen Groce",2
"1050",11760148,2194.79993,454,241,4.541548078,"Organic Pro","Produce",1
"1051",15628845,2192.45997,373,168,5.885309933,"Apple And P","Produce",1
"1052",12936587,2188.38995,708,395,2.710327198,"Cookies","Grocery",2
"1053",15164984,2186.61993,359,240,5.949832313,"Paper","Grocery",1
"1054",14270798,2186.39987,694,187,2.503554868,"Organic &Na","Grocery",2
"1055",11837657,2181.50961,462,279,3.614076229,"Dairy Chees","Dairy",2
"1056",13881108,2177.26,563,298,3.739661922,"Organic &Na","Grocery",2
"1057",11738689,2177.13993,454,196,4.372420828,"Organic And","Dairy",1
"1058",11746200,2174.58953,319,190,6.080995086,"Butter And ","Dairy",1
"1059",11630721,2173.95993,543,217,3.835883798,"Other Fruit","Produce",2
"1060",12548115,2171.54999,555,367,3.835754828,"Peppers&Hot","Produce",2
"1061",11703937,2162.13997,843,410,2.607159192,"Other Fruit","Produce",2
"1062",14383637,2161.39,675,413,3.194107143,"Potatoes","Produce",2
"1063",14536952,2158.19994,333,224,5.775210135,"Paper","Grocery",1
"1064",11781795,2157.88963,310,86,6.345343508,"Organic And","Dairy",1
"1065",13902583,2156.23998,366,216,5.255150658,"Paper","Grocery",1
"1066",15223004,2154.41989,250,94,8.431405402,"Internation","Grocery",4
"1067",12895186,2152.91,622,227,3.369067524,"Breads","Instore Bake",2
"1068",14195835,2152.79,634,265,3.16126183,"Alternative","Instore Bake",2
"1069",14199100,2149.96994,384,113,5.52075513,"Salads","Home Meal Re",1
"1070",15107681,2147.36,522,287,4.004836538,"Potatoes","Produce",1
"1071",13904808,2146.10993,439,250,4.420144521,"Paper","Grocery",1
"1072",11727689,2145.38999,756,393,2.597523175,"Refrigerate","Produce",2
"1073",12734557,2143.58921,502,158,3.867050616,"Party Trays","Deli",1
"1074",11697018,2143.09987,362,180,5.724247285,"Frozen Ice ","Frozen Groce",1
"1075",11700420,2142.09836,252,122,8.335344167,"Fin-Fish Fr","Seafood",4
"1076",11843221,2140.97,493,282,4.192689162,"Processed","Meat",1
"1077",11631100,2140.58994,476,131,3.458718456,"Alternative","Grocery",2
"1078",14899963,2140.25999,667,310,3.026026983,"Chips","Grocery",2
"1079",14511014,2140.00986,360,192,5.706122458,"Processed","Meat",1
"1080",15161363,2139.98,543,235,3.91053407,"Pastry Coun","Pastry",1
"1081",11604884,2139.94997,831,422,2.351390172,"Salad Items","Produce",2
"1082",14390385,2139.4,739,471,2.600149254,"Tomatoes","Produce",2
"1083",11655637,2138.64,569,299,3.702495606,"Refrigerate","Produce",2
"1084",13998381,2136.84988,280,153,7.430836111,"Boxed Meat","Meat",4
"1085",11667013,2135.92998,600,299,3.205324021,"Processed","Meat",2
"1086",13902615,2135.17994,383,184,5.412495579,"Paper","Grocery",1
"1087",15083840,2134.95984,273,115,7.588627189,"Cereal","Grocery",4
"1088",13797801,2134.71999,732,261,2.754610651,"Other Fruit","Produce",2
"1089",11692145,2134.62992,353,207,5.192319986,"Ham","Meat",1
"1090",11692576,2132.35997,628,154,2.538956327,"Alternative","Grocery",2
"1091",11741288,2131.78994,461,213,4.633921083,"Other Fruit","Produce",1
"1092",11746374,2125.86962,383,118,5.063525328,"Milk Produc","Dairy",1
"1093",11653208,2125.84964,354,128,5.477918531,"Deli Cheese","Deli",1
"1094",11659184,2125.21997,402,179,5.263250162,"Other Fruit","Produce",1
"1095",12518623,2124.25949,465,230,5.006040348,"","",1
"1096",11746210,2122.80993,418,190,4.264011112,"Milk Produc","Dairy",1
"1097",12795293,2122.27999,649,296,3.144657388,"Deli Cheese","Deli",2
"1098",11743984,2120.22992,777,269,2.637066576,"Salads","Home Meal Re",2
"1099",14033268,2116.95998,681,315,2.729023662,"Organic Pro","Produce",2
"1100",11599345,2116.20994,303,142,6.987350894,"Apple And P","Produce",4
"1101",11852257,2114.32991,342,136,6.080186696,"Refrigerate","Produce",1
"1102",11698912,2109.83983,487,228,3.930532495,"Pork","Meat",1
"1103",11852259,2109.14991,339,162,6.08893792,"Refrigerate","Produce",1
"1104",11647743,2107.82989,332,180,6.183222726,"Deli Cheese","Deli",1
"1105",12510335,2107.31996,433,208,4.726135462,"Household O","Grocery",1
"1106",14889818,2105.30959,520,227,2.217626302,"Beef","Meat",2
